Acquisition Time	Negative Width	Fall Time	Rise Time	Peak-to-Peak
2460952.129490740597	1.79E-8	6.4E-9	2.18E-8	5.360000134E-1
2460952.129513889086	2.01E-8	6.4E-9	2.29E-8	6.560000181E-1
2460952.129548611119	1.77E-8	7.5E-9	2.05E-8	8.480000496E-1
2460952.129571759142	1.94E-8	8.0E-9	2.33E-8	4.00000006E-1
2460952.129618055653	1.84E-8	5.7E-9	2.28E-8	5.280000567E-1
2460952.129641203675	1.66E-8	1.08E-8	1.88E-8	5.440000296E-1
2460952.129687500186	1.58E-8	4.4E-9	2.32E-8	4.880000055E-1
2460952.129710648209	1.26E-8	7.0E-9	2.11E-8	4.960000217E-1
2460952.129745370243	1.69E-8	5.5E-9	1.76E-8	5.040000081E-1
2460952.129780092742	1.77E-8	9.6E-9	2.07E-8	4.640000165E-1
2460952.129837962799	1.71E-8	6.8E-9	2.26E-8	4.640000165E-1
2460952.129895833321	1.82E-8	5.4E-9	2.14E-8	8.080000281E-1
2460952.129918981344	1.98E-8	8.0E-9	2.36E-8	4.640000165E-1
2460952.129953703843	1.51E-8	7.4E-9	2.28E-8	4.480000138E-1
2460952.129976851866	1.76E-8	6.7E-9	2.21E-8	5.280000567E-1
2460952.130046296399	1.89E-8	6.5E-9	2.1E-8	4.399999976E-1
2460952.130092592444	1.8E-8	4.7E-9	2.26E-8	4.00000006E-1
2460952.130115740933	1.86E-8	5.2E-9	2.25E-8	6.560000181E-1
2460952.130138888955	1.58E-8	7.7E-9	2.13E-8	4.079999924E-1
2460952.130162036978	1.84E-8	6.0E-9	2.32E-8	1.1440000534E0
2460952.130243055522	1.92E-8	7.8E-9	2.15E-8	1.0240000486E0
2460952.130277777556	1.83E-8	7.2E-9	2.36E-8	5.440000296E-1
2460952.130312500056	1.72E-8	6.9E-9	2.13E-8	4.160000086E-1
2460952.130347222090	1.5E-8	6.8E-9	2.09E-8	4.720000029E-1
2460952.130381944589	1.65E-8	5.2E-9	2.68E-8	4.640000165E-1
2460952.130405092612	1.85E-8	6.9E-9	2.06E-8	5.200000405E-1
2460952.130439814646	1.67E-8	6.5E-9	1.96E-8	4.079999924E-1
2460952.130462963134	1.88E-8	7.1E-9	2.02E-8	4.480000138E-1
2460952.130520833191	1.84E-8	7.6E-9	2.02E-8	1.2400000095E0
2460952.130590277724	1.9E-8	6.9E-9	2.21E-8	8.88000071E-1
2460952.130613425747	1.86E-8	9.3E-9	2.32E-8	4.560000002E-1
2460952.130648148246	1.57E-8	8.3E-9	2.01E-8	6.000000238E-1
2460952.130671296269	1.63E-8	7.7E-9	2.06E-8	5.60000062E-1
2460952.130706018303	1.8E-8	7.2E-9	1.96E-8	8.320000768E-1
2460952.130729166791	1.91E-8	5.8E-9	2.06E-8	1.5520000458E0
2460952.130821759347	2.05E-8	7.5E-9	2.01E-8	4.079999924E-1
2460952.130844907369	2.08E-8	7.5E-9	1.92E-8	4.640000165E-1
2460952.130879629403	1.71E-8	5.6E-9	2.06E-8	4.23999995E-1
2460952.130914351903	1.77E-8	7.0E-9	2.1E-8	9.200000763E-1
2460952.130960647948	1.68E-8	5.7E-9	1.73E-8	5.84000051E-1
2460952.130995370448	1.53E-8	5.9E-9	2.32E-8	4.079999924E-1
2460952.131018518470	1.9E-8	5.4E-9	2.18E-8	6.720000505E-1
2460952.131064814981	1.26E-8	6.7E-9	1.77E-8	4.079999924E-1
2460952.131099537015	1.96E-8	9.7E-9	2.21E-8	5.120000243E-1
2460952.131122685038	1.89E-8	8.2E-9	1.79E-8	8.560000658E-1
2460952.131157407537	1.93E-8	7.4E-9	1.85E-8	4.160000086E-1
2460952.131215277594	1.66E-8	6.4E-9	2.4E-8	6.240000725E-1
2460952.131250000093	1.5E-8	5.4E-9	2.18E-8	4.079999924E-1
2460952.131284722127	1.67E-8	6.0E-9	2.15E-8	4.800000191E-1
2460952.131307870150	1.44E-8	6.8E-9	2.04E-8	4.00000006E-1
2460952.131342592649	1.92E-8	5.6E-9	2.41E-8	5.760000348E-1
2460952.131377314683	1.92E-8	7.8E-9	2.22E-8	4.560000002E-1
2460952.131423611194	1.84E-8	6.9E-9	2.1E-8	5.040000081E-1
2460952.131458333228	1.9E-8	7.2E-9	2.35E-8	4.480000138E-1
2460952.131481481716	1.7E-8	8.4E-9	1.99E-8	4.320000112E-1
2460952.131516203750	1.89E-8	8.4E-9	1.95E-8	6.720000505E-1
2460952.131539351773	1.6E-8	6.8E-9	2.03E-8	4.23999995E-1
2460952.131620370317	1.48E-8	7.8E-9	2.12E-8	5.360000134E-1
2460952.131643518340	1.58E-8	7.7E-9	2.37E-8	4.399999976E-1
2460952.131678240839	1.8E-8	6.3E-9	1.91E-8	4.080000222E-1
2460952.131701388862	1.88E-8	6.9E-9	2.25E-8	6.640000343E-1
2460952.131724536885	1.66E-8	6.4E-9	2.26E-8	8.240000606E-1
2460952.131759259384	1.65E-8	7.8E-9	1.92E-8	4.160000086E-1
2460952.131805555429	1.84E-8	6.0E-9	2.18E-8	7.040000558E-1
2460952.131840277929	1.82E-8	6.0E-9	2.11E-8	5.680000186E-1
2460952.131863425951	1.53E-8	5.2E-9	1.82E-8	6.640000343E-1
2460952.131898147985	1.77E-8	7.1E-9	2.1E-8	1.3840000629E0
2460952.131932870485	1.71E-8	9.4E-9	1.98E-8	4.880000055E-1
2460952.131990740541	1.81E-8	8.3E-9	2.3E-8	4.23999995E-1
2460952.132013889030	1.64E-8	7.6E-9	2.25E-8	4.560000002E-1
2460952.132037037052	1.88E-8	1.01E-8	1.9E-8	7.600000501E-1
2460952.132141203620	1.63E-8	8.8E-9	2.11E-8	5.280000567E-1
2460952.132175926119	1.97E-8	7.4E-9	2.15E-8	5.280000567E-1
2460952.132199074142	1.87E-8	6.5E-9	2.58E-8	4.320000112E-1
2460952.132222222164	1.79E-8	1.19E-8	2.09E-8	4.160000086E-1
2460952.132256944664	1.83E-8	7.3E-9	1.96E-8	4.720000029E-1
2460952.132280092686	1.87E-8	5.5E-9	1.94E-8	4.240000248E-1
2460952.132314814720	1.66E-8	7.1E-9	1.6E-8	4.160000086E-1
2460952.132361111231	1.68E-8	6.3E-9	2.32E-8	5.279999971E-1
2460952.132395833265	1.89E-8	6.7E-9	2.5E-8	4.23999995E-1
2460952.132430555765	1.92E-8	9.7E-9	1.97E-8	4.720000327E-1
2460952.132453703787	1.48E-8	7.8E-9	2.05E-8	4.23999995E-1
2460952.132488425821	1.76E-8	6.6E-9	2.06E-8	5.040000081E-1
2460952.132523148321	1.66E-8	8.7E-9	2.22E-8	4.160000086E-1
2460952.132546296343	1.61E-8	7.0E-9	2.1E-8	6.000000238E-1
2460952.132581018377	1.86E-8	1.04E-8	2.35E-8	5.360000134E-1
2460952.132604166865	1.97E-8	8.2E-9	2.24E-8	8.400000334E-1
2460952.132638888899	1.65E-8	8.0E-9	1.96E-8	4.800000191E-1
2460952.132662036922	1.43E-8	6.5E-9	2.16E-8	4.320000112E-1
2460952.132685185410	1.71E-8	7.8E-9	2.0E-8	4.800000191E-1
2460952.132719907444	1.65E-8	5.2E-9	2.0E-8	4.320000112E-1
2460952.132743055467	1.52E-8	5.5E-9	2.72E-8	8.720000386E-1
2460952.132766203489	1.46E-8	4.7E-9	2.3E-8	4.320000112E-1
2460952.132800925989	1.9E-8	5.2E-9	1.68E-8	5.520000458E-1
2460952.132824074011	2.15E-8	6.0E-9	1.54E-8	6.480000615E-1
2460952.132858796511	1.71E-8	6.0E-9	2.25E-8	5.760000348E-1
2460952.132881944533	1.82E-8	4.2E-9	1.5E-8	5.040000081E-1
2460952.132928240579	1.64E-8	1.21E-8	2.13E-8	4.800000191E-1
2460952.133009259123	1.75E-8	5.8E-9	2.02E-8	4.160000086E-1
2460952.133032407612	1.53E-8	5.7E-9	2.38E-8	4.399999976E-1
2460952.133055555634	2.01E-8	7.2E-9	2.16E-8	6.160000563E-1
2460952.133078703657	2.21E-8	4.2E-9	1.45E-8	7.36000061E-1
2460952.133113426156	1.8E-8	1.09E-8	2.11E-8	5.280000567E-1
2460952.133136574179	1.67E-8	9.4E-9	1.86E-8	4.240000248E-1
2460952.133171296213	1.06E-8	6.4E-9	2.44E-8	4.480000138E-1
2460952.133194444235	1.88E-8	8.8E-9	1.9E-8	5.040000081E-1
2460952.133229166735	1.95E-8	5.9E-9	2.4E-8	6.160000563E-1
2460952.133252314758	2.15E-8	6.5E-9	2.43E-8	7.680000663E-1
2460952.133287037257	1.68E-8	8.8E-9	2.38E-8	4.160000086E-1
2460952.133321759291	1.5E-8	9.0E-9	2.14E-8	4.079999924E-1
2460952.133344907314	1.88E-8	8.4E-9	2.08E-8	6.640000343E-1
2460952.133379629813	1.68E-8	6.8E-9	2.49E-8	6.880000234E-1
2460952.133402777836	1.69E-8	6.4E-9	2.35E-8	1.2800000906E0
2460952.133437499870	1.76E-8	5.1E-9	1.98E-8	6.080000401E-1
2460952.133460648358	1.9E-8	7.5E-9	1.91E-8	5.920000672E-1
2460952.133495370392	1.64E-8	1.14E-8	2.06E-8	4.480000138E-1
2460952.133530092426	1.64E-8	1.08E-8	2.3E-8	4.23999995E-1
2460952.133576388936	1.51E-8	7.0E-9	2.23E-8	4.160000086E-1
2460952.133599536959	1.67E-8	5.2E-9	2.5E-8	5.200000405E-1
2460952.133634259459	1.6E-8	9.8E-9	2.04E-8	4.880000353E-1
2460952.133657407481	1.35E-8	7.7E-9	2.36E-8	4.560000002E-1
2460952.133680555504	1.87E-8	6.2E-9	2.28E-8	4.23999995E-1
2460952.133715278003	1.78E-8	9.8E-9	2.13E-8	8.960000873E-1
2460952.133750000037	1.62E-8	7.6E-9	2.32E-8	8.080000281E-1
2460952.133784722071	2.11E-8	8.2E-9	1.98E-8	6.320000291E-1
2460952.133807870559	1.77E-8	5.7E-9	2.65E-8	8.720000386E-1
2460952.133842592593	1.82E-8	7.5E-9	2.3E-8	8.800000548E-1
2460952.133865740616	1.55E-8	9.0E-9	2.13E-8	1.0960000753E0
2460952.133900463115	2.12E-8	6.7E-9	1.89E-8	4.399999976E-1
2460952.133935185149	1.52E-8	7.3E-9	2.28E-8	6.320000291E-1
2460952.133958333172	1.68E-8	5.8E-9	2.08E-8	6.480000615E-1
2460952.133981481660	1.75E-8	7.8E-9	2.2E-8	7.12000072E-1
2460952.134016203694	1.61E-8	7.7E-9	1.8E-8	4.160000086E-1
2460952.134050925728	1.34E-8	8.3E-9	2.3E-8	5.120000243E-1
2460952.134143518284	2.1E-8	8.2E-9	1.94E-8	4.560000002E-1
2460952.134178240784	1.46E-8	7.5E-9	1.98E-8	5.280000567E-1
2460952.134201388806	2.0E-8	1.0E-8	2.2E-8	5.60000062E-1
2460952.134236111306	1.48E-8	7.1E-9	2.41E-8	5.60000062E-1
2460952.134259259328	1.83E-8	7.0E-9	1.7E-8	6.000000238E-1
2460952.134305555373	1.79E-8	7.5E-9	2.43E-8	6.960000396E-1
2460952.134340277873	1.74E-8	8.4E-9	2.6E-8	6.320000291E-1
2460952.134363425896	1.9E-8	8.2E-9	2.08E-8	1.0400000811E0
2460952.134386573918	1.57E-8	9.8E-9	1.79E-8	4.080000222E-1
2460952.134409722406	1.83E-8	6.8E-9	2.05E-8	4.720000029E-1
2460952.134456018452	1.73E-8	5.8E-9	2.35E-8	4.960000217E-1
2460952.134479166474	2.01E-8	7.6E-9	2.0E-8	5.84000051E-1
2460952.134502314962	1.71E-8	7.2E-9	2.53E-8	4.640000165E-1
2460952.134571759030	1.73E-8	8.4E-9	2.52E-8	6.000000238E-1
2460952.134594907518	1.74E-8	7.8E-9	1.99E-8	6.240000725E-1
2460952.134618055541	1.44E-8	6.1E-9	2.14E-8	4.160000086E-1
2460952.134652777575	2.04E-8	8.6E-9	2.16E-8	5.360000134E-1
2460952.134710648097	1.82E-8	8.2E-9	2.24E-8	5.040000081E-1
2460952.134733796120	1.77E-8	7.4E-9	2.1E-8	5.360000134E-1
2460952.134768518619	1.77E-8	7.5E-9	2.13E-8	4.880000055E-1
2460952.134791666642	1.63E-8	1.05E-8	2.04E-8	4.480000138E-1
2460952.134907407220	1.58E-8	6.3E-9	2.11E-8	5.920000672E-1
2460952.134942129720	1.4E-8	8.5E-9	2.26E-8	5.920000672E-1
2460952.134965277743	1.86E-8	7.1E-9	2.25E-8	4.320000112E-1
2460952.134999999776	1.6E-8	7.8E-9	2.34E-8	4.00000006E-1
2460952.135046296287	1.68E-8	6.9E-9	2.18E-8	4.320000112E-1
2460952.135069444310	1.62E-8	8.4E-9	2.35E-8	4.320000112E-1
2460952.135092592798	1.84E-8	5.4E-9	2.15E-8	9.760000706E-1
2460952.135208333377	1.7E-8	9.7E-9	2.15E-8	4.00000006E-1
2460952.135231481399	1.74E-8	8.5E-9	2.0E-8	4.960000217E-1
2460952.135254629422	1.96E-8	4.4E-9	1.72E-8	4.880000055E-1
2460952.135312499944	1.75E-8	6.1E-9	2.12E-8	4.880000055E-1
2460952.135347222444	1.69E-8	6.3E-9	2.22E-8	5.680000186E-1
2460952.135370370466	1.7E-8	7.8E-9	1.86E-8	5.120000243E-1
2460952.135439815000	1.77E-8	5.0E-9	1.95E-8	6.000000238E-1
2460952.135462963022	1.88E-8	8.0E-9	1.74E-8	4.080000222E-1
2460952.135509259067	1.65E-8	6.1E-9	2.14E-8	4.399999976E-1
2460952.135543981567	1.63E-8	8.1E-9	2.38E-8	6.400000453E-1
2460952.135567129590	1.54E-8	6.8E-9	2.44E-8	5.760000348E-1
2460952.135601851624	1.86E-8	7.3E-9	2.18E-8	6.080000401E-1
2460952.135659722146	1.62E-8	9.7E-9	2.41E-8	4.320000112E-1
2460952.135706018656	1.72E-8	9.2E-9	2.21E-8	1.1040000916E0
2460952.135752314702	1.72E-8	6.4E-9	2.14E-8	1.0720000267E0
2460952.135775463190	1.4E-8	7.4E-9	1.7E-8	5.040000081E-1
2460952.135810185224	1.78E-8	7.0E-9	2.24E-8	4.320000112E-1
2460952.135879629757	1.86E-8	6.1E-9	1.92E-8	4.23999995E-1
2460952.135937499814	1.8E-8	6.9E-9	2.15E-8	9.280000329E-1
2460952.135960648302	1.53E-8	7.2E-9	2.42E-8	8.000000715E-1
2460952.135995370336	1.7E-8	7.7E-9	2.05E-8	4.960000217E-1
2460952.136018518358	1.66E-8	7.5E-9	2.18E-8	5.520000458E-1
2460952.136053240858	1.62E-8	8.4E-9	2.23E-8	6.320000291E-1
2460952.136076388881	1.51E-8	6.2E-9	2.26E-8	4.079999924E-1
2460952.136134259403	1.62E-8	7.0E-9	1.95E-8	6.640000343E-1
2460952.136168981437	1.85E-8	9.1E-9	2.03E-8	7.520000339E-1
2460952.136249999981	1.76E-8	5.9E-9	2.04E-8	5.040000081E-1
2460952.136273148004	1.79E-8	7.3E-9	2.29E-8	4.480000138E-1
2460952.136319444515	1.88E-8	7.1E-9	2.24E-8	8.320000172E-1
2460952.136342592537	1.8E-8	7.8E-9	2.08E-8	4.00000006E-1
2460952.136377315037	1.79E-8	8.1E-9	2.48E-8	4.720000029E-1
2460952.136412037071	1.77E-8	5.5E-9	2.25E-8	4.160000086E-1
2460952.136446759105	2.05E-8	8.4E-9	2.15E-8	4.960000217E-1
2460952.136469907593	1.72E-8	9.7E-9	2.17E-8	5.280000567E-1
2460952.136504629627	1.37E-8	7.7E-9	2.16E-8	4.960000217E-1
2460952.136527777649	1.89E-8	9.1E-9	1.96E-8	7.040000558E-1
2460952.136562500149	1.93E-8	6.9E-9	2.11E-8	6.400000453E-1
2460952.136597222183	1.58E-8	7.8E-9	2.33E-8	5.440000296E-1
2460952.136620370205	1.64E-8	5.0E-9	2.18E-8	4.399999976E-1
2460952.136655092705	1.75E-8	1.0E-8	2.24E-8	7.040000558E-1
2460952.136678240728	1.62E-8	5.5E-9	2.32E-8	6.400000453E-1
2460952.136712962762	1.59E-8	5.7E-9	2.72E-8	5.60000062E-1
2460952.136736111250	1.72E-8	6.4E-9	2.33E-8	4.560000002E-1
2460952.136793981306	1.69E-8	1.08E-8	2.05E-8	4.480000138E-1
2460952.136817129795	1.75E-8	6.7E-9	2.35E-8	5.680000186E-1
2460952.136851851828	1.7E-8	4.8E-9	2.6E-8	9.200000763E-1
2460952.136874999851	1.77E-8	8.6E-9	2.21E-8	1.5440000296E0
2460952.136909722351	1.71E-8	1.0E-8	2.04E-8	6.320000291E-1
2460952.136967592407	1.45E-8	9.0E-9	2.3E-8	4.960000217E-1
2460952.137048610952	1.85E-8	8.6E-9	1.7E-8	4.640000165E-1
2460952.137129629496	1.56E-8	7.5E-9	2.2E-8	4.00000006E-1
2460952.137152777985	1.66E-8	6.3E-9	2.2E-8	6.640000343E-1
2460952.137187500019	1.95E-8	7.4E-9	2.52E-8	4.079999924E-1
2460952.137210648041	1.91E-8	6.0E-9	1.75E-8	4.399999976E-1
2460952.137233796529	1.63E-8	5.6E-9	2.28E-8	5.680000186E-1
2460952.137268518563	1.66E-8	6.0E-9	2.02E-8	4.079999924E-1
2460952.137303240597	1.82E-8	8.0E-9	1.87E-8	4.00000006E-1
2460952.137326389086	1.7E-8	8.3E-9	2.07E-8	4.560000002E-1
2460952.137361111119	1.48E-8	5.9E-9	2.14E-8	4.320000112E-1
2460952.137384259142	1.46E-8	6.3E-9	2.46E-8	6.480000615E-1
2460952.137430555653	1.82E-8	6.2E-9	2.32E-8	1.0320000648E0
2460952.137488425709	1.5E-8	1.06E-8	2.14E-8	5.440000296E-1
2460952.137546296231	1.71E-8	7.7E-9	2.24E-8	5.120000243E-1
2460952.137581018731	1.71E-8	9.2E-9	2.29E-8	4.800000191E-1
2460952.137615740765	1.62E-8	1.29E-8	2.13E-8	4.960000217E-1
2460952.137638888787	1.63E-8	8.0E-9	2.03E-8	6.160000563E-1
2460952.137673611287	1.78E-8	8.5E-9	2.33E-8	6.880000234E-1
2460952.137696759310	1.68E-8	7.8E-9	2.47E-8	4.560000002E-1
2460952.137731481344	1.83E-8	7.3E-9	2.52E-8	6.480000019E-1
2460952.137754629832	1.7E-8	4.6E-9	1.78E-8	4.160000086E-1
2460952.137789351866	1.74E-8	7.5E-9	2.13E-8	4.320000112E-1
2460952.137812499888	1.7E-8	7.8E-9	2.47E-8	4.079999924E-1
2460952.137847222388	1.57E-8	7.3E-9	2.31E-8	4.399999976E-1
2460952.137870370410	1.17E-8	8.8E-9	2.03E-8	4.399999976E-1
2460952.137905092444	1.76E-8	9.6E-9	2.57E-8	4.399999976E-1
2460952.137928240933	1.78E-8	7.1E-9	2.22E-8	1.3920000792E0
2460952.137962962966	1.63E-8	8.1E-9	2.31E-8	5.200000405E-1
2460952.137997685000	2.03E-8	7.1E-9	2.18E-8	4.079999924E-1
2460952.138101852033	1.41E-8	6.8E-9	2.23E-8	8.720000386E-1
2460952.138125000056	1.71E-8	6.9E-9	2.36E-8	7.920000553E-1
2460952.138159722090	1.82E-8	9.1E-9	2.3E-8	5.520000458E-1
2460952.138194444589	1.56E-8	7.8E-9	2.12E-8	4.560000002E-1
2460952.138217592612	1.7E-8	9.5E-9	1.95E-8	4.00000006E-1
2460952.138252314646	1.74E-8	8.4E-9	2.01E-8	4.399999976E-1
2460952.138298611157	1.63E-8	8.7E-9	2.06E-8	4.720000029E-1
2460952.138333333191	1.4E-8	8.9E-9	1.94E-8	5.120000243E-1
2460952.138356481679	1.14E-8	5.8E-9	2.43E-8	4.23999995E-1
2460952.138391203713	2.27E-8	5.0E-9	1.67E-8	9.200000763E-1
2460952.138425925747	2.0E-8	8.6E-9	2.24E-8	4.320000112E-1
2460952.138460648246	1.88E-8	8.2E-9	2.3E-8	6.160000563E-1
2460952.138483796269	1.91E-8	5.3E-9	2.38E-8	4.720000327E-1
2460952.138506944291	1.68E-8	9.5E-9	1.85E-8	4.079999924E-1
2460952.138564814813	1.47E-8	9.3E-9	2.15E-8	4.880000055E-1
2460952.138587962836	1.97E-8	6.2E-9	2.15E-8	4.560000002E-1
2460952.138622685336	1.86E-8	5.1E-9	2.17E-8	4.560000002E-1
2460952.138657407369	1.36E-8	5.9E-9	2.48E-8	4.480000138E-1
2460952.138715277892	1.56E-8	7.3E-9	2.22E-8	4.160000086E-1
2460952.138749999925	1.95E-8	6.8E-9	1.89E-8	8.240000606E-1
2460952.138807870448	1.9E-8	5.9E-9	2.22E-8	8.480000496E-1
2460952.138842592482	1.76E-8	7.6E-9	2.42E-8	5.760000348E-1
2460952.138877314981	1.58E-8	5.5E-9	2.32E-8	4.079999924E-1
2460952.138900463004	1.98E-8	7.2E-9	2.54E-8	6.080000401E-1
2460952.138935185038	1.61E-8	8.5E-9	2.18E-8	4.23999995E-1
2460952.138993055560	1.75E-8	7.1E-9	2.33E-8	5.760000348E-1
2460952.139062500093	1.43E-8	8.1E-9	2.29E-8	4.800000191E-1
2460952.139097222127	1.73E-8	5.8E-9	2.28E-8	5.760000348E-1
2460952.139120370150	1.37E-8	8.7E-9	1.9E-8	4.00000006E-1
2460952.139143518638	1.92E-8	7.2E-9	2.09E-8	1.168000102E0
2460952.139201388694	1.81E-8	7.4E-9	2.24E-8	4.320000112E-1
2460952.139224537183	1.73E-8	7.2E-9	1.98E-8	4.560000002E-1
2460952.139259259216	2.1E-8	7.5E-9	1.99E-8	5.360000134E-1
2460952.139293981716	1.62E-8	6.6E-9	2.54E-8	8.88000071E-1
2460952.139328703750	1.79E-8	5.6E-9	2.27E-8	4.800000191E-1
2460952.139351851773	1.86E-8	5.8E-9	2.1E-8	7.200000286E-1
2460952.139386574272	1.76E-8	7.7E-9	2.35E-8	4.23999995E-1
2460952.139409722295	1.66E-8	7.5E-9	2.26E-8	4.00000006E-1
2460952.139432870317	1.62E-8	9.0E-9	2.27E-8	4.640000165E-1
2460952.139467592817	1.98E-8	1.02E-8	2.0E-8	4.00000006E-1
2460952.139502314851	1.72E-8	7.0E-9	2.42E-8	1.0400000811E0
2460952.139525462873	1.98E-8	4.8E-9	2.12E-8	1.0720000267E0
2460952.139560185373	1.57E-8	6.5E-9	2.4E-8	5.120000243E-1
2460952.139583333395	1.74E-8	7.4E-9	2.37E-8	6.080000401E-1
2460952.139618055429	1.88E-8	7.5E-9	2.24E-8	6.640000343E-1
2460952.139699073974	1.77E-8	7.8E-9	2.04E-8	1.2080000639E0
2460952.139791666530	1.76E-8	6.5E-9	2.06E-8	4.720000029E-1
2460952.139826389030	2.12E-8	5.7E-9	1.7E-8	5.200000405E-1
2460952.139849537052	1.68E-8	5.2E-9	2.27E-8	4.00000006E-1
2460952.139872685075	1.87E-8	6.9E-9	2.23E-8	5.760000348E-1
2460952.139895833563	1.69E-8	9.3E-9	1.88E-8	4.079999924E-1
2460952.139930555597	1.72E-8	5.8E-9	2.24E-8	4.23999995E-1
2460952.139976851642	1.63E-8	6.1E-9	2.55E-8	5.760000348E-1
2460952.140023148153	1.69E-8	8.8E-9	2.16E-8	4.00000006E-1
2460952.140046296176	1.87E-8	9.2E-9	2.4E-8	6.320000291E-1
2460952.140081018675	1.48E-8	6.6E-9	2.13E-8	4.640000165E-1
2460952.140104166698	1.95E-8	1.16E-8	2.02E-8	4.720000029E-1
2460952.140138888732	1.7E-8	5.3E-9	2.5E-8	4.480000138E-1
2460952.140173611231	1.41E-8	9.3E-9	2.08E-8	4.079999924E-1
2460952.140231481288	1.67E-8	6.8E-9	2.28E-8	4.720000029E-1
2460952.140277777798	1.82E-8	7.3E-9	1.77E-8	4.079999924E-1
2460952.140300925821	1.77E-8	9.9E-9	2.16E-8	6.160000563E-1
2460952.140347222332	1.9E-8	5.0E-9	2.79E-8	6.720000505E-1
2460952.140370370355	1.35E-8	4.3E-9	2.17E-8	4.00000006E-1
2460952.140393518377	1.54E-8	1.0E-8	1.73E-8	6.480000615E-1
2460952.140428240877	1.58E-8	9.8E-9	2.11E-8	5.360000134E-1
2460952.140462962911	1.48E-8	5.8E-9	2.4E-8	4.560000002E-1
2460952.140486110933	1.92E-8	9.6E-9	2.03E-8	4.560000002E-1
2460952.140509259421	1.71E-8	7.9E-9	2.1E-8	5.280000567E-1
2460952.140543981455	1.72E-8	6.4E-9	2.32E-8	4.720000029E-1
2460952.140567129478	1.57E-8	7.8E-9	2.27E-8	4.800000191E-1
2460952.140601851977	1.78E-8	5.8E-9	2.4E-8	7.280000448E-1
2460952.140659722034	1.69E-8	7.3E-9	1.91E-8	4.23999995E-1
2460952.140682870522	1.68E-8	6.6E-9	2.05E-8	5.040000081E-1
2460952.140706018545	1.94E-8	8.1E-9	2.41E-8	4.480000138E-1
2460952.140740740579	1.96E-8	7.4E-9	2.11E-8	4.320000112E-1
2460952.140775463078	1.92E-8	6.8E-9	1.96E-8	8.160000443E-1
2460952.140798611101	1.59E-8	7.9E-9	2.1E-8	4.160000086E-1
2460952.140821759123	1.87E-8	8.1E-9	2.09E-8	4.399999976E-1
2460952.140856481623	1.97E-8	7.2E-9	2.12E-8	4.560000002E-1
2460952.140914351679	1.92E-8	6.2E-9	2.26E-8	4.880000055E-1
2460952.140972222202	1.8E-8	8.6E-9	2.03E-8	5.279999971E-1
2460952.140995370224	1.62E-8	7.2E-9	1.8E-8	7.280000448E-1
2460952.141030092724	2.03E-8	8.7E-9	1.88E-8	8.000000715E-1
2460952.141053240746	1.81E-8	7.9E-9	1.97E-8	8.720000386E-1
2460952.141087962780	1.48E-8	6.7E-9	2.14E-8	4.800000191E-1
2460952.141122685280	1.55E-8	7.2E-9	2.38E-8	7.280000448E-1
2460952.141145833302	1.81E-8	8.2E-9	2.09E-8	1.2880001068E0
2460952.141168981325	1.9E-8	6.2E-9	2.28E-8	5.440000296E-1
2460952.141203703824	1.56E-8	5.5E-9	2.2E-8	4.480000138E-1
2460952.141238425858	2.02E-8	1.14E-8	2.15E-8	4.320000112E-1
2460952.141273148358	1.86E-8	6.8E-9	2.1E-8	4.079999924E-1
2460952.141296296380	1.19E-8	9.9E-9	2.04E-8	4.240000248E-1
2460952.141342592426	1.65E-8	6.7E-9	2.12E-8	4.399999976E-1
2460952.141365740914	1.56E-8	6.5E-9	2.26E-8	5.759999752E-1
2460952.141400462948	1.64E-8	5.5E-9	2.26E-8	5.680000186E-1
2460952.141458333470	1.86E-8	1.13E-8	1.76E-8	4.320000112E-1
2460952.141493055504	1.78E-8	8.4E-9	1.9E-8	4.880000055E-1
2460952.141539352015	1.92E-8	6.4E-9	2.34E-8	4.800000191E-1
2460952.141562500037	1.76E-8	6.2E-9	2.1E-8	5.920000672E-1
2460952.141585648060	2.08E-8	7.0E-9	1.96E-8	8.400000334E-1
2460952.141620370559	1.61E-8	7.4E-9	2.48E-8	4.800000191E-1
2460952.141643518582	1.6E-8	8.5E-9	2.41E-8	4.00000006E-1
2460952.141678240616	1.65E-8	6.2E-9	2.45E-8	5.200000405E-1
2460952.141701389104	1.98E-8	8.2E-9	1.98E-8	7.680000663E-1
2460952.141759259161	1.54E-8	7.6E-9	2.35E-8	5.120000243E-1
2460952.141793981660	1.82E-8	8.0E-9	2.43E-8	4.399999976E-1
2460952.141817129683	1.79E-8	1.11E-8	2.08E-8	5.520000458E-1
2460952.141886574216	1.89E-8	7.5E-9	2.14E-8	1.0240000486E0
2460952.141909722239	1.74E-8	6.1E-9	1.85E-8	5.280000567E-1
2460952.141932870261	1.56E-8	9.1E-9	2.08E-8	4.399999976E-1
2460952.141956018284	1.67E-8	7.1E-9	2.02E-8	6.560000181E-1
2460952.142013888806	1.66E-8	6.3E-9	2.24E-8	4.079999924E-1
2460952.142048611306	1.76E-8	8.1E-9	2.16E-8	6.080000401E-1
2460952.142071759328	1.86E-8	4.4E-9	2.13E-8	1.1840000153E0
2460952.142094907351	1.94E-8	7.9E-9	2.16E-8	5.280000567E-1
2460952.142129629850	1.85E-8	6.0E-9	2.6E-8	4.399999976E-1
2460952.142152777873	1.48E-8	5.7E-9	1.87E-8	4.00000006E-1
